name	mechanism_of_action	target_moa	target_chembl_id	indication_efo_term	efo_id	max_phase_for_ind	action_type
DNK333	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	irritable bowel syndrome	EFO:0000555	2	ANTAGONIST
DNK333	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	atopic eczema	EFO:0000274	2	ANTAGONIST
DNK333	Neurokinin 1 receptor antagonist	TACR1	CHEMBL249	chronic obstructive pulmonary disease	EFO:0000341	1	ANTAGONIST
CI-1040	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	colorectal carcinoma	EFO:1001951	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	colorectal neoplasm	EFO:0004142	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	breast neoplasm	EFO:0003869	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	breast carcinoma	EFO:0000305	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	pancreatic neoplasm	EFO:0003860	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	lung carcinoma	EFO:0001071	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	colorectal carcinoma	EFO:1001951	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	pancreatic carcinoma	EFO:0002618	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	breast neoplasm	EFO:0003869	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	lung carcinoma	EFO:0001071	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	pancreatic carcinoma	EFO:0002618	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	pancreatic neoplasm	EFO:0003860	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	breast carcinoma	EFO:0000305	2	INHIBITOR
CI-1040	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	colorectal neoplasm	EFO:0004142	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	alopecia areata	EFO:0004192	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	type I diabetes mellitus	EFO:0001359	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	inflammation	MP:0001845	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	pneumonia	EFO:0003106	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	hepatitis B infection	EFO:0004197	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	colorectal carcinoma	EFO:1001951	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	atherosclerosis	EFO:0003914	0	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	aortic stenosis	EFO:0000266	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	multiple myeloma	EFO:0001378	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Cystic fibrosis	Orphanet:586	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	myocardial infarction	EFO:0000612	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	rectum cancer	EFO:1000657	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	sinusitis	EFO:0007486	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	heart failure	EFO:0003144	0	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	migraine disorder	EFO:0003821	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	intracerebral hemorrhage	EFO:0005669	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Disorder of lipid metabolism	Orphanet:309005	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Combined hyperlipidemia	Orphanet:79211	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	uveitis	EFO:1001231	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	subarachnoid hemorrhage	EFO:0000713	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	septic shock	EFO:0006834	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	macroglobulinemia	EFO:0002616	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Noonan syndrome	Orphanet:648	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	prostate carcinoma	EFO:0001663	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	hypertension	EFO:0000537	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	type II diabetes mellitus	EFO:0001360	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	mucositis	EFO:1001898	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	epilepsy	EFO:0000474	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	acute coronary syndrome	EFO:0005672	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	rheumatoid arthritis	EFO:0000685	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	intestinal cancer	EFO:0007330	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	asthma	EFO:0000270	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Graves ophthalmopathy	EFO:1001466	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	relapsing-remitting multiple sclerosis	EFO:0003929	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	hyperlipidemia	EFO:0003774	4	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	chronic obstructive pulmonary disease	EFO:0000341	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Choroideremia	Orphanet:180	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Hemangioma, Cavernous, Central Nervous System	EFO:1001343	0	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	hypercholesterolemia	HP:0003124	4	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	systemic lupus erythematosus	EFO:0002690	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	pain	EFO:0003843	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	insomnia	EFO:0004698	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	familial hypercholesterolemia	EFO:0004911	4	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	sepsis	HP:0100806	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	carotid artery disease	EFO:0003781	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	breast carcinoma	EFO:0000305	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Myocardial Ischemia	EFO:1001375	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	lung carcinoma	EFO:0001071	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	periodontitis	EFO:0000649	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	cirrhosis of liver	EFO:0001422	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	chronic progressive multiple sclerosis	EFO:0003840	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	gastric carcinoma	EFO:0000178	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	atrial fibrillation	EFO:0000275	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	chronic lymphocytic leukemia	EFO:0000095	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	small cell lung carcinoma	EFO:0000702	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	intermittent vascular claudication	EFO:0003876	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Abnormality of lipid metabolism	HP:0003119	4	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	pancreatic carcinoma	EFO:0002618	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Smith-Lemli-Opitz syndrome	Orphanet:818	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Hypertriglyceridemia	EFO:0004211	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	vascular disease	EFO:0004264	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	diabetic retinopathy	EFO:0003770	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	polycystic ovary syndrome	EFO:0000660	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	bladder carcinoma	EFO:0000292	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	HIV infection	EFO:0000764	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	stomach neoplasm	EFO:0003897	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Parkinson's disease	EFO:0002508	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	chronic kidney disease	EFO:0003884	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Vitiligo	EFO:0004208	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	coronary artery disease	EFO:0000378	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	prediabetes syndrome	EFO:1001121	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	pulmonary hypertension	EFO:0001361	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	uterine fibroid	EFO:0000731	2	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Alzheimers disease	EFO:0000249	3	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	Sickle cell anemia	Orphanet:232	1	INHIBITOR
SIMVASTATIN	HMG-CoA reductase inhibitor	HMGCR	CHEMBL402	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	congestive heart failure	EFO:0000373	4	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	Alport syndrome	Orphanet:63	2	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	hypertrophic cardiomyopathy	EFO:0000538	2	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	type II diabetes mellitus	EFO:0001360	3	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	hypertension	EFO:0000537	4	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	diabetes mellitus	EFO:0000400	3	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	atrial fibrillation	EFO:0000275	3	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	chronic kidney disease	EFO:0003884	2	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	heart failure	EFO:0003144	4	ANTAGONIST
VALSARTAN	Type-1 angiotensin II receptor antagonist	AGTR1	CHEMBL227	myocardial infarction	EFO:0000612	4	ANTAGONIST
NABUMETONE	Cyclooxygenase-2 inhibitor	PTGS2	CHEMBL230	rheumatic disease	EFO:0005755	4	INHIBITOR
FARGLITAZAR	Peroxisome proliferator-activated receptor gamma agonist	PPARG	CHEMBL235	cirrhosis of liver	EFO:0001422	2	AGONIST
NRX195183	Retinoic acid receptor alpha agonist	RARA	CHEMBL2055	acute promyelocytic leukemia	EFO:0000224	2	AGONIST
MOMELOTINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	essential thrombocythemia	EFO:0000479	2	INHIBITOR
MOMELOTINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	pancreatic ductal adenocarcinoma	EFO:0002517	3	INHIBITOR
MOMELOTINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	primary myelofibrosis	EFO:0002430	3	INHIBITOR
MOMELOTINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	essential thrombocythemia	EFO:0000479	2	INHIBITOR
MOMELOTINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	pancreatic ductal adenocarcinoma	EFO:0002517	3	INHIBITOR
MOMELOTINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	polycythemia vera	EFO:0002429	2	INHIBITOR
MOMELOTINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	primary myelofibrosis	EFO:0002430	3	INHIBITOR
MOMELOTINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	polycythemia vera	EFO:0002429	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	diffuse large B-cell lymphoma	EFO:0000403	1	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	squamous cell carcinoma	EFO:0000707	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	stomach neoplasm	EFO:0003897	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	Meningioma	Orphanet:2495	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	gastric adenocarcinoma	EFO:0000503	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	squamous cell lung carcinoma	EFO:0000708	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	clear cell renal carcinoma	EFO:0000349	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	breast carcinoma	EFO:0000305	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	adenocarcinoma	EFO:0000228	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	endometrial carcinoma	EFO:1001512	1	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	glioblastoma multiforme	EFO:0000519	1	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	small cell lung carcinoma	EFO:0000702	2	INHIBITOR
AZD-2014	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	prostate carcinoma	EFO:0001663	1	INHIBITOR
VS-5584	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	lymphoma	EFO:0000574	1	INHIBITOR
VS-5584	Serine/threonine-protein kinase mTOR inhibitor	MTOR	CHEMBL2842	mesothelioma	EFO:0000588	1	INHIBITOR
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	bladder carcinoma	EFO:0000292	2	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	prostate adenocarcinoma	EFO:0000673	4	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	metastatic prostate cancer	EFO:0000196	4	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	hepatocellular carcinoma	EFO:0000182	2	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	kidney disease	EFO:0003086	1	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	endometrial neoplasm	EFO:0004230	2	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	salivary gland neoplasm	EFO:0003826	2	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	breast neoplasm	EFO:0003869	3	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	carcinoma	EFO:0000313	2	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	liver disease	EFO:0001421	1	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	clear cell renal carcinoma	EFO:0000349	0	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	pancreatic carcinoma	EFO:0002618	1	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	breast carcinoma	EFO:0000305	3	ANTAGONIST
ENZALUTAMIDE	Androgen Receptor antagonist	AR	CHEMBL1871	prostate carcinoma	EFO:0001663	4	ANTAGONIST
INTEPIRDINE	Serotonin 6 (5-HT6) receptor antagonist	HTR6	CHEMBL3371	dementia	HP:0000726	2	ANTAGONIST
INTEPIRDINE	Serotonin 6 (5-HT6) receptor antagonist	HTR6	CHEMBL3371	Alzheimers disease	EFO:0000249	3	ANTAGONIST
TEMANOGREL	Serotonin 2a (5-HT2a) receptor inverse agonist	HTR2A	CHEMBL224	acute coronary syndrome	EFO:0005672	1	INVERSE AGONIST
AGOMELATINE	Serotonin 2c (5-HT2c) receptor antagonist	HTR2C	CHEMBL225	dementia	HP:0000726	3	ANTAGONIST
ARRY-797	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	osteoarthritis, knee	EFO:0004616	2	INHIBITOR
ARRY-797	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	ankylosing spondylitis	EFO:0003898	2	INHIBITOR
ARRY-797	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	rheumatoid arthritis	EFO:0000685	1	INHIBITOR
ARRY-797	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	dilated cardiomyopathy	EFO:0000407	3	INHIBITOR
ARRY-797	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	pain	EFO:0003843	2	INHIBITOR
PH-797804	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	osteoarthritis	EFO:0002506	2	INHIBITOR
PH-797804	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	rheumatoid arthritis	EFO:0000685	2	INHIBITOR
PH-797804	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	geniculate herpes zoster	EFO:0007281	2	INHIBITOR
PH-797804	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	chronic obstructive pulmonary disease	EFO:0000341	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 beta inhibitor	MAPK11	CHEMBL3961	rheumatoid arthritis	EFO:0000685	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	atherosclerosis	EFO:0003914	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	Disorder of lipid metabolism	Orphanet:309005	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 beta inhibitor	MAPK11	CHEMBL3961	neuropathic pain	EFO:0005762	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 beta inhibitor	MAPK11	CHEMBL3961	focal segmental glomerulosclerosis	EFO:0004236	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 beta inhibitor	MAPK11	CHEMBL3961	atherosclerosis	EFO:0003914	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	acute coronary syndrome	EFO:0005672	3	INHIBITOR
LOSMAPIMOD	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	neuropathic pain	EFO:0005762	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	focal segmental glomerulosclerosis	EFO:0004236	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	rheumatoid arthritis	EFO:0000685	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 beta inhibitor	MAPK11	CHEMBL3961	chronic obstructive pulmonary disease	EFO:0000341	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	chronic obstructive pulmonary disease	EFO:0000341	2	INHIBITOR
LOSMAPIMOD	MAP kinase p38 beta inhibitor	MAPK11	CHEMBL3961	acute coronary syndrome	EFO:0005672	3	INHIBITOR
LOSMAPIMOD	MAP kinase p38 beta inhibitor	MAPK11	CHEMBL3961	Disorder of lipid metabolism	Orphanet:309005	2	INHIBITOR
BENDAZAC	Xanthine dehydrogenase inhibitor	XDH	CHEMBL1929	arthralgia	HP:0002829	4	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	migraine disorder	EFO:0003821	3	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	complex partial epilepsy	EFO:1000877	4	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	neuropathic pain	EFO:0005762	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	glioblastoma multiforme	EFO:0000519	1	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	Alzheimers disease	EFO:0000249	0	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	systemic scleroderma	EFO:0000717	1	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	breast carcinoma	EFO:0000305	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	diffuse large B-cell lymphoma	EFO:0000403	1	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	head and neck malignant neoplasia	EFO:0006859	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	neuropathic pain	EFO:0005762	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	leukemia	EFO:0000565	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	lymphoma	EFO:0000574	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	soft tissue sarcoma	EFO:1001968	1	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	epilepsy	EFO:0000474	3	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	glioblastoma multiforme	EFO:0000519	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	sarcoma	EFO:0000691	1	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	diffuse large B-cell lymphoma	EFO:0000403	1	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	dementia	HP:0000726	3	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	Mantle cell lymphoma	EFO:1001469	1	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	Proximal spinal muscular atrophy type 3	Orphanet:83419	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	Burkitts lymphoma	EFO:0000309	1	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	melanoma	EFO:0000756	2	INHIBITOR
VALPROIC ACID	Succinate semialdehyde dehydrogenase inhibitor	ALDH5A1	CHEMBL1911	non-small cell lung carcinoma	EFO:0003060	1	INHIBITOR
